car_id,model,current_speed,battery_capacity,charge,consumption,engine_power,engine_torque,location,node,charging,distance_covered
Wien3,Model G,110,120,99.8075,0.21,120,240,1.1,Node 1,False,1.1
Wien3,Model G,110,120,99.77541666666667,0.21,120,240,1.2833333333333334,Node 1,False,1.2833333333333334
Wien3,Model G,110,120,99.74333333333334,0.21,120,240,1.4666666666666668,Node 1,False,1.4666666666666668
Wien3,Model G,110,120,99.71125,0.21,120,240,1.6500000000000001,Node 1,False,1.6500000000000001
Wien3,Model G,110,120,99.67916666666667,0.21,120,240,1.8333333333333335,Node 1,False,1.8333333333333335
Wien3,Model G,110,120,99.64708333333334,0.21,120,240,2.0166666666666666,Node 1,False,2.0166666666666666
Wien3,Model G,110,120,99.61500000000001,0.21,120,240,2.2,Node 1,False,2.2
Wien3,Model G,110,120,99.58291666666668,0.21,120,240,2.3833333333333337,Node 1,False,2.3833333333333337
Wien3,Model G,110,120,99.55083333333334,0.21,120,240,2.5666666666666673,Node 1,False,2.5666666666666673
Wien3,Model G,110,120,99.51875000000001,0.21,120,240,2.750000000000001,Node 1,False,2.750000000000001
Wien3,Model G,110,120,99.48666666666668,0.21,120,240,2.9333333333333345,Node 1,False,2.9333333333333345
Wien3,Model G,110,120,99.45458333333335,0.21,120,240,3.116666666666668,Node 1,False,3.116666666666668
Wien3,Model G,110,120,99.42250000000001,0.21,120,240,3.3000000000000016,Node 1,False,3.3000000000000016
Wien3,Model G,110,120,99.39041666666668,0.21,120,240,3.483333333333335,Node 1,False,3.483333333333335
Wien3,Model G,110,120,99.35833333333335,0.21,120,240,3.6666666666666687,Node 1,False,3.6666666666666687
Wien3,Model G,110,120,99.32625000000002,0.21,120,240,3.8500000000000023,Node 1,False,3.8500000000000023
Wien3,Model G,110,120,99.29416666666668,0.21,120,240,4.033333333333336,Node 1,False,4.033333333333336
Wien3,Model G,110,120,99.26208333333335,0.21,120,240,4.2166666666666694,Node 1,False,4.2166666666666694
Wien3,Model G,110,120,99.23000000000002,0.21,120,240,4.400000000000003,Node 1,False,4.400000000000003
Wien3,Model G,110,120,99.19791666666669,0.21,120,240,4.583333333333337,Node 1,False,4.583333333333337
Wien3,Model G,110,120,99.16583333333335,0.21,120,240,4.76666666666667,Node 1,False,4.76666666666667
Wien3,Model G,110,120,99.13375000000002,0.21,120,240,4.950000000000004,Node 1,False,4.950000000000004
Wien3,Model G,110,120,99.10166666666669,0.21,120,240,5.133333333333337,Node 1,False,5.133333333333337
Wien3,Model G,110,120,99.06958333333336,0.21,120,240,5.316666666666671,Node 1,False,5.316666666666671
Wien3,Model G,110,120,99.03750000000002,0.21,120,240,5.500000000000004,Node 1,False,5.500000000000004
Wien3,Model G,110,120,99.00541666666669,0.21,120,240,5.683333333333338,Node 1,False,5.683333333333338
Wien3,Model G,110,120,98.97333333333336,0.21,120,240,5.866666666666672,Node 1,False,5.866666666666672
Wien3,Model G,110,120,98.94125000000003,0.21,120,240,6.050000000000005,Node 1,False,6.050000000000005
Wien3,Model G,110,120,98.90916666666669,0.21,120,240,6.233333333333339,Node 1,False,6.233333333333339
Wien3,Model G,110,120,98.87708333333336,0.21,120,240,6.416666666666672,Node 1,False,6.416666666666672
Wien3,Model G,110,120,98.84500000000003,0.21,120,240,6.600000000000006,Node 1,False,6.600000000000006
Wien3,Model G,110,120,98.8129166666667,0.21,120,240,6.783333333333339,Node 1,False,6.783333333333339
Wien3,Model G,110,120,98.78083333333336,0.21,120,240,6.966666666666673,Node 1,False,6.966666666666673
Wien3,Model G,110,120,98.74875000000003,0.21,120,240,7.150000000000007,Node 1,False,7.150000000000007
Wien3,Model G,110,120,98.7166666666667,0.21,120,240,7.33333333333334,Node 1,False,7.33333333333334
Wien3,Model G,110,120,98.68458333333336,0.21,120,240,7.516666666666674,Node 1,False,7.516666666666674
Wien3,Model G,110,120,98.65250000000003,0.21,120,240,7.700000000000007,Node 1,False,7.700000000000007
Wien3,Model G,110,120,98.6204166666667,0.21,120,240,7.883333333333341,Node 1,False,7.883333333333341
Wien3,Model G,110,120,98.58833333333337,0.21,120,240,8.066666666666674,Node 1,False,8.066666666666674
Wien3,Model G,110,120,98.55625000000003,0.21,120,240,8.250000000000007,Node 1,False,8.250000000000007
Wien3,Model G,110,120,98.5241666666667,0.21,120,240,8.43333333333334,Node 1,False,8.43333333333334
Wien3,Model G,110,120,98.49208333333337,0.21,120,240,8.616666666666674,Node 1,False,8.616666666666674
Wien3,Model G,110,120,98.46000000000004,0.21,120,240,8.800000000000008,Node 1,False,8.800000000000008
Wien3,Model G,110,120,98.4279166666667,0.21,120,240,8.983333333333341,Node 1,False,8.983333333333341
Wien3,Model G,110,120,98.39583333333337,0.21,120,240,9.166666666666675,Node 1,False,9.166666666666675
Wien3,Model G,110,120,98.36375000000004,0.21,120,240,9.350000000000009,Node 1,False,9.350000000000009
Wien3,Model G,110,120,98.3316666666667,0.21,120,240,9.533333333333342,Node 1,False,9.533333333333342
Wien3,Model G,110,120,98.29958333333337,0.21,120,240,9.716666666666676,Node 1,False,9.716666666666676
Wien3,Model G,110,120,98.26750000000004,0.21,120,240,9.90000000000001,Node 1,False,9.90000000000001
Wien3,Model G,110,120,98.23541666666671,0.21,120,240,10.083333333333343,Node 1,False,10.083333333333343
Wien3,Model G,110,120,98.20333333333338,0.21,120,240,10.266666666666676,Node 1,False,10.266666666666676
Wien3,Model G,110,120,98.17125000000004,0.21,120,240,10.45000000000001,Node 1,False,10.45000000000001
Wien3,Model G,110,120,98.13916666666671,0.21,120,240,10.633333333333344,Node 1,False,10.633333333333344
Wien3,Model G,110,120,98.10708333333338,0.21,120,240,10.816666666666677,Node 1,False,10.816666666666677
Wien3,Model G,110,120,98.07500000000005,0.21,120,240,11.00000000000001,Node 1,False,11.00000000000001
Wien3,Model G,110,120,98.04291666666671,0.21,120,240,11.183333333333344,Node 1,False,11.183333333333344
Wien3,Model G,110,120,98.01083333333338,0.21,120,240,11.366666666666678,Node 1,False,11.366666666666678
Wien3,Model G,110,120,97.97875000000005,0.21,120,240,11.550000000000011,Node 1,False,11.550000000000011
Wien3,Model G,110,120,97.94666666666672,0.21,120,240,11.733333333333345,Node 1,False,11.733333333333345
Wien3,Model G,110,120,97.91458333333338,0.21,120,240,11.916666666666679,Node 1,False,11.916666666666679
Wien3,Model G,110,120,97.88250000000005,0.21,120,240,12.100000000000012,Node 1,False,12.100000000000012
Wien3,Model G,110,120,97.85041666666672,0.21,120,240,12.283333333333346,Node 1,False,12.283333333333346
Wien3,Model G,110,120,97.81833333333338,0.21,120,240,12.46666666666668,Node 1,False,12.46666666666668
Wien3,Model G,110,120,97.78625000000005,0.21,120,240,12.650000000000013,Node 1,False,12.650000000000013
Wien3,Model G,110,120,97.75416666666672,0.21,120,240,12.833333333333346,Node 1,False,12.833333333333346
Wien3,Model G,110,120,97.72208333333339,0.21,120,240,13.01666666666668,Node 1,False,13.01666666666668
Wien3,Model G,110,120,97.69000000000005,0.21,120,240,13.200000000000014,Node 1,False,13.200000000000014
Wien3,Model G,110,120,97.65791666666672,0.21,120,240,13.383333333333347,Node 1,False,13.383333333333347
Wien3,Model G,110,120,97.62583333333339,0.21,120,240,13.56666666666668,Node 1,False,13.56666666666668
Wien3,Model G,110,120,97.59375000000006,0.21,120,240,13.750000000000014,Node 1,False,13.750000000000014
Wien3,Model G,110,120,97.56166666666672,0.21,120,240,13.933333333333348,Node 1,False,13.933333333333348
Wien3,Model G,110,120,97.52958333333339,0.21,120,240,14.116666666666681,Node 1,False,14.116666666666681
Wien3,Model G,110,120,97.49750000000006,0.21,120,240,14.300000000000015,Node 1,False,14.300000000000015
Wien3,Model G,110,120,97.46541666666673,0.21,120,240,14.483333333333348,Node 1,False,14.483333333333348
Wien3,Model G,110,120,97.4333333333334,0.21,120,240,14.666666666666682,Node 1,False,14.666666666666682
Wien3,Model G,110,120,97.40125000000006,0.21,120,240,14.850000000000016,Node 1,False,14.850000000000016
Wien3,Model G,110,120,97.36916666666673,0.21,120,240,15.03333333333335,Node 1,False,15.03333333333335
Wien3,Model G,110,120,97.3370833333334,0.21,120,240,15.216666666666683,Node 1,False,15.216666666666683
Wien3,Model G,110,120,97.30500000000006,0.21,120,240,15.400000000000016,Node 1,False,15.400000000000016
Wien3,Model G,110,120,97.27291666666673,0.21,120,240,15.58333333333335,Node 1,False,15.58333333333335
Wien3,Model G,110,120,97.2408333333334,0.21,120,240,15.766666666666683,Node 1,False,15.766666666666683
Wien3,Model G,110,120,97.20875000000007,0.21,120,240,15.950000000000017,Node 1,False,15.950000000000017
Wien3,Model G,110,120,97.17666666666673,0.21,120,240,16.13333333333335,Node 1,False,16.13333333333335
Wien3,Model G,110,120,97.1445833333334,0.21,120,240,16.316666666666684,Node 1,False,16.316666666666684
Wien3,Model G,110,120,97.11250000000007,0.21,120,240,16.500000000000018,Node 1,False,16.500000000000018
Wien3,Model G,110,120,97.08041666666674,0.21,120,240,16.68333333333335,Node 1,False,16.68333333333335
Wien3,Model G,110,120,97.0483333333334,0.21,120,240,16.866666666666685,Node 1,False,16.866666666666685
Wien3,Model G,110,120,97.01625000000007,0.21,120,240,17.05000000000002,Node 1,False,17.05000000000002
Wien3,Model G,110,120,96.98416666666674,0.21,120,240,17.233333333333352,Node 1,False,17.233333333333352
Wien3,Model G,110,120,96.9520833333334,0.21,120,240,17.416666666666686,Node 1,False,17.416666666666686
Wien3,Model G,110,120,96.92000000000007,0.21,120,240,17.60000000000002,Node 1,False,17.60000000000002
Wien3,Model G,110,120,96.88791666666674,0.21,120,240,17.783333333333353,Node 1,False,17.783333333333353
Wien3,Model G,110,120,96.85583333333341,0.21,120,240,17.966666666666686,Node 1,False,17.966666666666686
Wien3,Model G,110,120,96.82375000000008,0.21,120,240,18.15000000000002,Node 1,False,18.15000000000002
Wien3,Model G,110,120,96.79166666666674,0.21,120,240,18.333333333333353,Node 1,False,18.333333333333353
Wien3,Model G,110,120,96.75958333333341,0.21,120,240,18.516666666666687,Node 1,False,18.516666666666687
Wien3,Model G,110,120,96.72750000000008,0.21,120,240,18.70000000000002,Node 1,False,18.70000000000002
Wien3,Model G,110,120,96.69541666666674,0.21,120,240,18.883333333333354,Node 1,False,18.883333333333354
Wien3,Model G,110,120,96.66333333333341,0.21,120,240,19.066666666666688,Node 1,False,19.066666666666688
Wien3,Model G,110,120,96.63125000000008,0.21,120,240,19.25000000000002,Node 1,False,19.25000000000002
Wien3,Model G,110,120,96.59916666666675,0.21,120,240,19.433333333333355,Node 1,False,19.433333333333355
Wien3,Model G,110,120,96.56708333333341,0.21,120,240,19.61666666666669,Node 1,False,19.61666666666669
Wien3,Model G,110,120,96.53500000000008,0.21,120,240,19.800000000000022,Node 1,False,19.800000000000022
Wien3,Model G,110,120,96.50291666666675,0.21,120,240,19.983333333333356,Node 1,False,19.983333333333356
Wien3,Model G,110,120,96.47083333333342,0.21,120,240,20.16666666666669,Node 1,False,20.16666666666669
Wien3,Model G,110,120,96.43875000000008,0.21,120,240,20.350000000000023,Node 1,False,20.350000000000023
Wien3,Model G,110,120,96.40666666666675,0.21,120,240,20.533333333333356,Node 1,False,20.533333333333356
Wien3,Model G,110,120,96.37458333333342,0.21,120,240,20.71666666666669,Node 1,False,20.71666666666669
Wien3,Model G,110,120,96.34250000000009,0.21,120,240,20.900000000000023,Node 1,False,20.900000000000023
Wien3,Model G,110,120,96.31041666666675,0.21,120,240,21.083333333333357,Node 1,False,21.083333333333357
Wien3,Model G,110,120,96.27833333333342,0.21,120,240,21.26666666666669,Node 1,False,21.26666666666669
Wien3,Model G,110,120,96.24625000000009,0.21,120,240,21.450000000000024,Node 1,False,21.450000000000024
Wien3,Model G,110,120,96.21416666666676,0.21,120,240,21.633333333333358,Node 1,False,21.633333333333358
Wien3,Model G,110,120,96.18208333333342,0.21,120,240,21.81666666666669,Node 1,False,21.81666666666669
Wien3,Model G,110,120,96.15000000000009,0.21,120,240,22.000000000000025,Node 1,False,22.000000000000025
Wien3,Model G,110,120,96.11791666666676,0.21,120,240,22.18333333333336,Node 1,False,22.18333333333336
Wien3,Model G,110,120,96.08583333333343,0.21,120,240,22.366666666666692,Node 1,False,22.366666666666692
Wien3,Model G,110,120,96.0537500000001,0.21,120,240,22.550000000000026,Node 1,False,22.550000000000026
Wien3,Model G,110,120,96.02166666666676,0.21,120,240,22.73333333333336,Node 1,False,22.73333333333336
Wien3,Model G,110,120,95.98958333333343,0.21,120,240,22.916666666666693,Node 1,False,22.916666666666693
Wien3,Model G,110,120,95.9575000000001,0.21,120,240,23.100000000000026,Node 1,False,23.100000000000026
Wien3,Model G,110,120,95.92541666666676,0.21,120,240,23.28333333333336,Node 1,False,23.28333333333336
Wien3,Model G,110,120,95.89333333333343,0.21,120,240,23.466666666666693,Node 1,False,23.466666666666693
Wien3,Model G,110,120,95.8612500000001,0.21,120,240,23.650000000000027,Node 1,False,23.650000000000027
Wien3,Model G,110,120,95.82916666666677,0.21,120,240,23.83333333333336,Node 1,False,23.83333333333336
Wien3,Model G,110,120,95.79708333333343,0.21,120,240,24.016666666666694,Node 1,False,24.016666666666694
Wien3,Model G,110,120,95.7650000000001,0.21,120,240,24.200000000000028,Node 1,False,24.200000000000028
Wien3,Model G,110,120,95.73291666666677,0.21,120,240,24.38333333333336,Node 1,False,24.38333333333336
Wien3,Model G,110,120,95.70083333333343,0.21,120,240,24.566666666666695,Node 1,False,24.566666666666695
Wien3,Model G,110,120,95.6687500000001,0.21,120,240,24.75000000000003,Node 1,False,24.75000000000003
Wien3,Model G,110,120,95.63666666666677,0.21,120,240,24.933333333333362,Node 1,False,24.933333333333362
Wien3,Model G,110,120,95.60458333333344,0.21,120,240,25.116666666666696,Node 1,False,25.116666666666696
Wien3,Model G,110,120,95.5725000000001,0.21,120,240,25.30000000000003,Node 1,False,25.30000000000003
Wien3,Model G,110,120,95.54041666666677,0.21,120,240,25.483333333333363,Node 1,False,25.483333333333363
Wien3,Model G,110,120,95.50833333333344,0.21,120,240,25.666666666666696,Node 1,False,25.666666666666696
Wien3,Model G,110,120,95.4762500000001,0.21,120,240,25.85000000000003,Node 1,False,25.85000000000003
Wien3,Model G,110,120,95.44416666666677,0.21,120,240,26.033333333333363,Node 1,False,26.033333333333363
Wien3,Model G,110,120,95.41208333333344,0.21,120,240,26.216666666666697,Node 1,False,26.216666666666697
Wien3,Model G,110,120,95.38000000000011,0.21,120,240,26.40000000000003,Node 1,False,26.40000000000003
Wien3,Model G,110,120,95.34791666666678,0.21,120,240,26.583333333333364,Node 1,False,26.583333333333364
Wien3,Model G,110,120,95.31583333333344,0.21,120,240,26.766666666666698,Node 1,False,26.766666666666698
Wien3,Model G,110,120,95.28375000000011,0.21,120,240,26.95000000000003,Node 1,False,26.95000000000003
Wien3,Model G,110,120,95.25166666666678,0.21,120,240,27.133333333333365,Node 1,False,27.133333333333365
Wien3,Model G,110,120,95.21958333333345,0.21,120,240,27.3166666666667,Node 1,False,27.3166666666667
Wien3,Model G,110,120,95.18750000000011,0.21,120,240,27.500000000000032,Node 1,False,27.500000000000032
Wien3,Model G,110,120,95.15541666666678,0.21,120,240,27.683333333333366,Node 1,False,27.683333333333366
Wien3,Model G,110,120,95.12333333333345,0.21,120,240,27.8666666666667,Node 1,False,27.8666666666667
Wien3,Model G,110,120,95.09125000000012,0.21,120,240,28.050000000000033,Node 1,False,28.050000000000033
Wien3,Model G,110,120,95.05916666666678,0.21,120,240,28.233333333333366,Node 1,False,28.233333333333366
Wien3,Model G,110,120,95.02708333333345,0.21,120,240,28.4166666666667,Node 1,False,28.4166666666667
Wien3,Model G,110,120,94.99500000000012,0.21,120,240,28.600000000000033,Node 1,False,28.600000000000033
Wien3,Model G,110,120,94.96291666666679,0.21,120,240,28.783333333333367,Node 1,False,28.783333333333367
Wien3,Model G,110,120,94.93083333333345,0.21,120,240,28.9666666666667,Node 1,False,28.9666666666667
Wien3,Model G,110,120,94.89875000000012,0.21,120,240,29.150000000000034,Node 1,False,29.150000000000034
Wien3,Model G,110,120,94.86666666666679,0.21,120,240,29.333333333333368,Node 1,False,29.333333333333368
Wien3,Model G,110,120,94.83458333333346,0.21,120,240,29.5166666666667,Node 1,False,29.5166666666667
Wien3,Model G,110,120,94.80250000000012,0.21,120,240,29.700000000000035,Node 1,False,29.700000000000035
Wien3,Model G,110,120,94.77041666666679,0.21,120,240,29.88333333333337,Node 1,False,29.88333333333337
Wien3,Model G,110,120,94.73833333333346,0.21,120,240,30.066666666666702,Node 1,False,30.066666666666702
Wien3,Model G,110,120,94.70625000000013,0.21,120,240,30.250000000000036,Node 1,False,30.250000000000036
Wien3,Model G,110,120,94.67416666666679,0.21,120,240,30.43333333333337,Node 1,False,30.43333333333337
Wien3,Model G,110,120,94.64208333333346,0.21,120,240,30.616666666666703,Node 1,False,30.616666666666703
Wien3,Model G,110,120,94.61000000000013,0.21,120,240,30.800000000000036,Node 1,False,30.800000000000036
Wien3,Model G,110,120,94.5779166666668,0.21,120,240,30.98333333333337,Node 1,False,30.98333333333337
Wien3,Model G,110,120,94.54583333333346,0.21,120,240,31.166666666666703,Node 1,False,31.166666666666703
Wien3,Model G,110,120,94.51375000000013,0.21,120,240,31.350000000000037,Node 1,False,31.350000000000037
Wien3,Model G,110,120,94.4816666666668,0.21,120,240,31.53333333333337,Node 1,False,31.53333333333337
Wien3,Model G,110,120,94.44958333333346,0.21,120,240,31.716666666666704,Node 1,False,31.716666666666704
Wien3,Model G,110,120,94.41750000000013,0.21,120,240,31.900000000000038,Node 1,False,31.900000000000038
Wien3,Model G,110,120,94.3854166666668,0.21,120,240,32.08333333333337,Node 1,False,32.08333333333337
Wien3,Model G,110,120,94.35333333333347,0.21,120,240,32.2666666666667,Node 1,False,32.2666666666667
Wien3,Model G,110,120,94.32125000000013,0.21,120,240,32.45000000000003,Node 1,False,32.45000000000003
Wien3,Model G,110,120,94.2891666666668,0.21,120,240,32.63333333333336,Node 1,False,32.63333333333336
Wien3,Model G,110,120,94.25708333333347,0.21,120,240,32.81666666666669,Node 1,False,32.81666666666669
Wien3,Model G,110,120,94.22500000000014,0.21,120,240,33.00000000000002,Node 1,False,33.00000000000002
Wien3,Model G,110,120,94.1929166666668,0.21,120,240,33.18333333333335,Node 1,False,33.18333333333335
Wien3,Model G,110,120,94.16083333333347,0.21,120,240,33.36666666666668,Node 1,False,33.36666666666668
Wien3,Model G,110,120,94.12875000000014,0.21,120,240,33.55000000000001,Node 1,False,33.55000000000001
Wien3,Model G,110,120,94.0966666666668,0.21,120,240,33.73333333333334,Node 1,False,33.73333333333334
Wien3,Model G,110,120,94.06458333333347,0.21,120,240,33.91666666666667,Node 1,False,33.91666666666667
Wien3,Model G,110,120,94.03250000000014,0.21,120,240,34.1,Node 1,False,34.1
Wien3,Model G,110,120,94.00041666666681,0.21,120,240,34.28333333333333,Node 1,False,34.28333333333333
Wien3,Model G,110,120,93.96833333333348,0.21,120,240,34.46666666666666,Node 1,False,34.46666666666666
Wien3,Model G,110,120,93.93625000000014,0.21,120,240,34.64999999999999,Node 1,False,34.64999999999999
Wien3,Model G,110,120,93.90416666666681,0.21,120,240,34.83333333333332,Node 1,False,34.83333333333332
Wien3,Model G,110,120,93.87208333333348,0.21,120,240,35.01666666666665,Node 1,False,35.01666666666665
Wien3,Model G,110,120,93.84000000000015,0.21,120,240,35.19999999999998,Node 1,False,35.19999999999998
Wien3,Model G,110,120,93.80791666666681,0.21,120,240,35.38333333333331,Node 1,False,35.38333333333331
Wien3,Model G,110,120,93.77583333333348,0.21,120,240,35.56666666666664,Node 1,False,35.56666666666664
Wien3,Model G,110,120,93.74375000000015,0.21,120,240,35.74999999999997,Node 1,False,35.74999999999997
Wien3,Model G,110,120,93.71166666666682,0.21,120,240,35.9333333333333,Node 1,False,35.9333333333333
Wien3,Model G,110,120,93.67958333333348,0.21,120,240,36.11666666666663,Node 1,False,36.11666666666663
Wien3,Model G,110,120,93.64750000000015,0.21,120,240,36.29999999999996,Node 1,False,36.29999999999996
Wien3,Model G,110,120,93.61541666666682,0.21,120,240,36.48333333333329,Node 1,False,36.48333333333329
Wien3,Model G,110,120,93.58333333333348,0.21,120,240,36.66666666666662,Node 1,False,36.66666666666662
Wien3,Model G,110,120,93.55125000000015,0.21,120,240,36.84999999999995,Node 1,False,36.84999999999995
Wien3,Model G,110,120,93.51916666666682,0.21,120,240,37.03333333333328,Node 1,False,37.03333333333328
Wien3,Model G,110,120,93.48708333333349,0.21,120,240,37.21666666666661,Node 1,False,37.21666666666661
Wien3,Model G,110,120,93.45500000000015,0.21,120,240,37.39999999999994,Node 1,False,37.39999999999994
Wien3,Model G,110,120,93.42291666666682,0.21,120,240,37.58333333333327,Node 1,False,37.58333333333327
Wien3,Model G,110,120,93.39083333333349,0.21,120,240,37.7666666666666,Node 1,False,37.7666666666666
Wien3,Model G,110,120,93.35875000000016,0.21,120,240,37.94999999999993,Node 1,False,37.94999999999993
Wien3,Model G,110,120,93.32666666666682,0.21,120,240,38.13333333333326,Node 1,False,38.13333333333326
Wien3,Model G,110,120,93.29458333333349,0.21,120,240,38.31666666666659,Node 1,False,38.31666666666659
Wien3,Model G,110,120,93.26250000000016,0.21,120,240,38.49999999999992,Node 1,False,38.49999999999992
Wien3,Model G,110,120,93.23041666666683,0.21,120,240,38.68333333333325,Node 1,False,38.68333333333325
Wien3,Model G,110,120,93.1983333333335,0.21,120,240,38.86666666666658,Node 1,False,38.86666666666658
Wien3,Model G,110,120,93.16625000000016,0.21,120,240,39.04999999999991,Node 1,False,39.04999999999991
Wien3,Model G,110,120,93.13416666666683,0.21,120,240,39.23333333333324,Node 1,False,39.23333333333324
Wien3,Model G,110,120,93.1020833333335,0.21,120,240,39.41666666666657,Node 1,False,39.41666666666657
Wien3,Model G,110,120,93.07000000000016,0.21,120,240,39.5999999999999,Node 1,False,39.5999999999999
Wien3,Model G,110,120,93.03791666666683,0.21,120,240,39.78333333333323,Node 1,False,39.78333333333323
Wien3,Model G,110,120,93.0058333333335,0.21,120,240,39.96666666666656,Node 1,False,39.96666666666656
Wien3,Model G,110,120,92.97375000000017,0.21,120,240,40.14999999999989,Node 1,False,40.14999999999989
Wien3,Model G,110,120,92.94166666666683,0.21,120,240,40.33333333333322,Node 1,False,40.33333333333322
Wien3,Model G,110,120,92.9095833333335,0.21,120,240,40.51666666666655,Node 1,False,40.51666666666655
Wien3,Model G,110,120,92.87750000000017,0.21,120,240,40.69999999999988,Node 1,False,40.69999999999988
Wien3,Model G,110,120,92.84541666666684,0.21,120,240,40.88333333333321,Node 1,False,40.88333333333321
Wien3,Model G,110,120,92.8133333333335,0.21,120,240,41.06666666666654,Node 1,False,41.06666666666654
Wien3,Model G,110,120,92.78125000000017,0.21,120,240,41.24999999999987,Node 1,False,41.24999999999987
Wien3,Model G,110,120,92.74916666666684,0.21,120,240,41.4333333333332,Node 1,False,41.4333333333332
Wien3,Model G,110,120,92.7170833333335,0.21,120,240,41.61666666666653,Node 1,False,41.61666666666653
Wien3,Model G,110,120,92.68500000000017,0.21,120,240,41.79999999999986,Node 1,False,41.79999999999986
Wien3,Model G,110,120,92.65291666666684,0.21,120,240,41.98333333333319,Node 1,False,41.98333333333319
Wien3,Model G,110,120,92.62083333333351,0.21,120,240,42.16666666666652,Node 1,False,42.16666666666652
Wien3,Model G,110,120,92.58875000000018,0.21,120,240,42.34999999999985,Node 1,False,42.34999999999985
Wien3,Model G,110,120,92.55666666666684,0.21,120,240,42.53333333333318,Node 1,False,42.53333333333318
Wien3,Model G,110,120,92.52458333333351,0.21,120,240,42.71666666666651,Node 1,False,42.71666666666651
Wien3,Model G,110,120,92.49250000000018,0.21,120,240,42.89999999999984,Node 1,False,42.89999999999984
Wien3,Model G,110,120,92.46041666666684,0.21,120,240,43.08333333333317,Node 1,False,43.08333333333317
Wien3,Model G,110,120,92.42833333333351,0.21,120,240,43.2666666666665,Node 1,False,43.2666666666665
Wien3,Model G,110,120,92.39625000000018,0.21,120,240,43.44999999999983,Node 1,False,43.44999999999983
Wien3,Model G,110,120,92.36416666666685,0.21,120,240,43.63333333333316,Node 1,False,43.63333333333316
Wien3,Model G,110,120,92.33208333333351,0.21,120,240,43.81666666666649,Node 1,False,43.81666666666649
Wien3,Model G,110,120,92.30000000000018,0.21,120,240,43.99999999999982,Node 1,False,43.99999999999982
Wien3,Model G,110,120,92.26791666666685,0.21,120,240,44.18333333333315,Node 1,False,44.18333333333315
Wien3,Model G,110,120,92.23583333333352,0.21,120,240,44.36666666666648,Node 1,False,44.36666666666648
Wien3,Model G,110,120,92.20375000000018,0.21,120,240,44.54999999999981,Node 1,False,44.54999999999981
Wien3,Model G,110,120,92.17166666666685,0.21,120,240,44.73333333333314,Node 1,False,44.73333333333314
Wien3,Model G,110,120,92.13958333333352,0.21,120,240,44.91666666666647,Node 1,False,44.91666666666647
Wien3,Model G,110,120,92.10750000000019,0.21,120,240,45.0999999999998,Node 1,False,45.0999999999998
Wien3,Model G,110,120,92.07541666666685,0.21,120,240,45.28333333333313,Node 1,False,45.28333333333313
Wien3,Model G,110,120,92.04333333333352,0.21,120,240,45.46666666666646,Node 1,False,45.46666666666646
Wien3,Model G,110,120,92.01125000000019,0.21,120,240,45.64999999999979,Node 1,False,45.64999999999979
Wien3,Model G,110,120,91.97916666666686,0.21,120,240,45.83333333333312,Node 1,False,45.83333333333312
Wien3,Model G,110,120,91.94708333333352,0.21,120,240,46.01666666666645,Node 1,False,46.01666666666645
Wien3,Model G,110,120,91.91500000000019,0.21,120,240,46.19999999999978,Node 1,False,46.19999999999978
Wien3,Model G,110,120,91.88291666666686,0.21,120,240,46.38333333333311,Node 1,False,46.38333333333311
Wien3,Model G,110,120,91.85083333333353,0.21,120,240,46.56666666666644,Node 1,False,46.56666666666644
Wien3,Model G,110,120,91.8187500000002,0.21,120,240,46.74999999999977,Node 1,False,46.74999999999977
Wien3,Model G,110,120,91.78666666666686,0.21,120,240,46.9333333333331,Node 1,False,46.9333333333331
Wien3,Model G,110,120,91.75458333333353,0.21,120,240,47.11666666666643,Node 1,False,47.11666666666643
Wien3,Model G,110,120,91.7225000000002,0.21,120,240,47.29999999999976,Node 1,False,47.29999999999976
Wien3,Model G,110,120,91.69041666666686,0.21,120,240,47.48333333333309,Node 1,False,47.48333333333309
Wien3,Model G,110,120,91.65833333333353,0.21,120,240,47.66666666666642,Node 1,False,47.66666666666642
Wien3,Model G,110,120,91.6262500000002,0.21,120,240,47.84999999999975,Node 1,False,47.84999999999975
Wien3,Model G,110,120,91.59416666666687,0.21,120,240,48.03333333333308,Node 1,False,48.03333333333308
Wien3,Model G,110,120,91.56208333333353,0.21,120,240,48.21666666666641,Node 1,False,48.21666666666641
Wien3,Model G,110,120,91.5300000000002,0.21,120,240,48.39999999999974,Node 1,False,48.39999999999974
Wien3,Model G,110,120,91.49791666666687,0.21,120,240,48.58333333333307,Node 1,False,48.58333333333307
Wien3,Model G,110,120,91.46583333333353,0.21,120,240,48.7666666666664,Node 1,False,48.7666666666664
Wien3,Model G,110,120,91.4337500000002,0.21,120,240,48.94999999999973,Node 1,False,48.94999999999973
Wien3,Model G,110,120,91.40166666666687,0.21,120,240,49.13333333333306,Node 1,False,49.13333333333306
Wien3,Model G,110,120,91.36958333333354,0.21,120,240,49.31666666666639,Node 1,False,49.31666666666639
Wien3,Model G,110,120,91.3375000000002,0.21,120,240,49.49999999999972,Node 1,False,49.49999999999972
Wien3,Model G,110,120,91.30541666666687,0.21,120,240,49.68333333333305,Node 1,False,49.68333333333305
Wien3,Model G,110,120,91.27333333333354,0.21,120,240,49.86666666666638,Node 1,False,49.86666666666638
Wien3,Model G,110,120,91.2412500000002,0.21,120,240,50.04999999999971,Node 1,False,50.04999999999971
